id,user_id,place_guess,latitude,longitude,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,field:flower bee is visiting,field:location name,field:number of bees collected,field:oba collection method,field:oba collector id,field:sample id,field:trap installed,field:trap removed
12563657,271351,Heritage Seeds,44.89543,-122.88828,,Marion,Oregon,United States,Oregon,Taraxacum officinale,Taraxacum officinale,,Heritage Seeds,3,net,TER,31,,
12563693,271351,Heritage Seeds,44.89543,-122.88828,,Marion,Oregon,United States,Oregon,Sidalcea campestris,Sidalcea campestris,,Heritage Seeds,1,net,TER,32,,
12563722,271351,Heritage Seeds,44.89543,-122.88828,,Marion,Oregon,United States,Oregon,Wyethia angustifolia,Wyethia angustifolia,,Heritage Seeds,2,net,TER,33,,
12563802,271351,Bonesteele Co. Park,44.87929,-122.93565,,Marion,Oregon,United States,Oregon,Leucanthemum vulgare,Leucanthemum vulgare,,Bonesteele County Park,1,net,JAB,13,,
12563883,271351,Minto Brown island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,Rubus parviflorus,Rubus parviflorus,,Minto Brown Island Park,1,net,JAB,14,,
12563945,271351,Minto Brown island Park,44.91936,-123.07877,,Marion,Oregon,United States,Oregon,"",,,Minto Brown Island Park,30,vane trap,JAB,15,5-11-2018 12:25,5-12-2018 16:40
12564012,271351,Heritage Seeds,44.89543,-122.88828,,Marion,Oregon,United States,Oregon,Sidalcea campestris,Sidalcea campestris,,Heritage Seeds,2,net,JAB,16,,
12564029,271351,Heritage Seeds,44.89543,-122.88828,,Marion,Oregon,United States,Oregon,"",,,Heritage Seeds,1,net,JAB,17,,
12564057,271351,Heritage Seeds,44.89543,-122.88828,,Marion,Oregon,United States,Oregon,Wyethia angustifolia,Wyethia angustifolia,,Heritage Seeds,1,net,JAB,18,,
12567961,841568,"Corvallis, OR, USA",44.5495737778,-123.3047950278,,Benton,Oregon,United States,Oregon,Oregon Ash,Fraxinus latifolia,,Sunset Park wetland,3,net,LOH,11,,
12568099,841568,"Corvallis, OR, USA",44.5491719444,-123.3000777222,,Benton,Oregon,United States,Oregon,Daisies,Bellis,,Sunset Park Community gardens,5,net,LOH,12,,
12568312,841568,"Corvallis, OR, USA",44.5471696389,-123.3009359167,,Benton,Oregon,United States,Oregon,Suksdorf's Hawthorn,Crataegus gaylussacia,,Sunset Park,5,net,LOH,13,,
12568489,841568,"Friendly, Eugene, OR, USA",44.0327617074,-123.0944965595,,Lane,Oregon,United States,Oregon,Common Columbine,Aquilegia vulgaris,,2436 Olive Street,3,net,LOH,14,,
12574014,792468,"507 NE 11th St, McMinnville, OR 97128, USA",45.2159126,-123.1940116,,Yamhill,Oregon,United States,Oregon,Carder Bees,Anthidium,,"Yamhill County, McMinnville, 11th St",3,,Mol,110,,
12578708,927865,"222 SW Canby St, Portland, OR, US",45.4681711235,-122.6763972753,Portland,Multnomah,Oregon,United States,Oregon,,Ceanothus,,Steve’s,1,net,NL,1,"",""
12586378,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59915218,-123.31519612,,Benton,Oregon,United States,Oregon,California Poppy,Eschscholzia californica,,backyard,2,net,EW,27,,
12586971,792083,"Smith Ln, Corvallis, OR, US",44.5656765998,-123.2405861468,,Linn,Oregon,United States,Oregon,Meadow Sage,Salvia pratensis,,ORGS farm,7,net,KDZ,14,"",""
12588824,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59905219,-123.3151452,,Benton,Oregon,United States,Oregon,White Spirea,Spiraea betulifolia,,backyard,7,net,EW,28,,
12591162,843723,"Deschutes Co, Eagle Crest Resort, River Trail",44.267813,-121.257138,,Deschutes,Oregon,United States,Oregon,Descurania sophia Tansy Mustard,Angiospermae,,"Deschutes Co., Eagle Crest Resort Trail",3,net,RLP,33,,
12591434,843723,"Deschutes Co, Eagle Crest Resort, River Trail",44.267375,-121.252085,,Deschutes,Oregon,United States,Oregon,Thelypodium laciniatum,Thelypodium laciniatum,,"Deschutes Co., Eagle Crest Resort Trail",6,net,RLP,34,,
12591878,843723,"Deschutes Co, Eagle Crest Resort, River Trail",44.267597,-121.255453,,Deschutes,Oregon,United States,Oregon,Flixweed,Descurainia sophia,,Eagle Crest river trail,2,net,GP,33,,
12591931,843723,"Deschutes Co, Eagle Crest Resort, River Trail",44.267447,-121.254809,,Deschutes,Oregon,United States,Oregon,Thelypodium laciniatum,Thelypodium laciniatum,,Eagle Crest River Trail,5,net,GP,34,,
12591969,843723,"Deschutes Co, Eagle Crest Resort, River Trail",44.266848,-121.255667,,Deschutes,Oregon,United States,Oregon,Taraxacum officinale,Taraxacum officinale,,Eagle Crest River Trail,1,net,GP,35,,
12592121,175529,"113 NW Lewisburg Ave, Corvallis, OR, US",44.6321629454,-123.246872658,,Benton,Oregon,United States,Oregon,Oxeye Daisy,Leucanthemum vulgare,,"",1,net,JLP,33,"",""
12617649,818691,"Pleasant Hill, OR  97455, Pleasant Hill, OR, US",43.921286529,-122.811856242,,Lane,Oregon,United States,Oregon,California poppy,Eschscholzia californica,,Elijah Bristow State Park,2,net,LD,15,"",""
12618484,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.171226193,-123.1855347732,,Yamhill,Oregon,United States,Oregon,baby blue eyes,Nemophila maculata,,"McMinnville, O'Loughlin Farms",1,net,Mol,111,"",""
12620589,823959,"30314–30598 Le Bleu Rd, Eugene, OR, US",43.956155791,-123.1427623798,,Lane,Oregon,United States,Oregon,,Matricaria chamomilla,,"",1,net,NES,4,"",""
12620633,823959,"30314–30598 Le Bleu Rd, Eugene, OR, US",43.9561068826,-123.1427747012,,Lane,Oregon,United States,Oregon,Borage,Borago officinalis,,"",1,net,NES,5,"",""
12621590,843723,"Deschutes Co., Bend, Tumalo, Pinehurst Rd",44.146189,-121.376545,,Deschutes,Oregon,United States,Oregon,Rhus aromatica,Rhus aromatica,,"Bend, Tumalo, Pinehurst Rd.",19,net,RLP,35,,
12622796,858490,"Madras, Oregon  850 NE Dogwood Lane - COARC",44.68065526,121.15233573,,,Nei Mongol,China,Nei Mongol,Crimson Clover,Trifolium incarnatum,,COARC Madras,7,net,hw,10,,
12627024,818691,"Willamette National Forest, Blue River, OR, US",43.7988666667,-122.3129716667,,Lane,Oregon,United States,Oregon,Wild strawberry,Fragaria vesca,,Near Salmon Creek,7,net,LD,11,"",""
12627248,818691,"Willamette National Forest, Oakridge, OR, US",43.7661486658,-122.3709260316,,Lane,Oregon,United States,Oregon,trailing blackberry,Rubus ursinus,,Salmon Creek,2,net,LD,12,"",""
12627364,818691,"Willamette National Forest, Oakridge, OR, US",43.7662716667,-122.375625,,Lane,Oregon,United States,Oregon,common broom,Cytisus scoparius,,Salmon Creek,1,net,LD,13,"",""
12627481,818691,"Pleasant Hill, OR  97455, Pleasant Hill, OR, US",43.9207116667,-122.8111716667,,Lane,Oregon,United States,Oregon,,Taraxacum officinale,,Elijah Bristow State Park,1,net,LD,14,"",""
12645988,843723,"18925 Pinehurst Rd. Bend, OR",44.16398,-121.377396,,Deschutes,Oregon,United States,Oregon,Fragrant Sumac,Rhus aromatica,,"Pinehurst Rd., Bend, OR",16,net,GP,36,,
12650376,792468,"12127–14043 SE Burns Rd, McMinnville, OR, US",45.1647564361,-123.1836505651,,Yamhill,Oregon,United States,Oregon,Bird's-Foot-Trefoils,Lotus,,"McMinnville, SE Burns Rd",11,net,Mol,112,"",""
12651133,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1711010618,-123.1860704623,,Yamhill,Oregon,United States,Oregon,Common Woolly Sunflower,Eriophyllum lanatum,,"McMinnville, O'Loughlin Farms",2,net,Mol,113,"",""
12651460,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1709759103,-123.1859957243,,Yamhill,Oregon,United States,Oregon,Alumroots,Heuchera,,"McMinnville, O'Loughlin Farms",6,net,Mol,114,"",""
12651980,792468,"SE Burns Rd, McMinnville, OR, US",45.1821560808,-123.1802546739,,Yamhill,Oregon,United States,Oregon,common cowparsnip,Heracleum maximum,,"McMinnville, SE Burns Rd",19,net,Mol,115,"",""
12652331,792468,"SE Burns Rd, McMinnville, OR, US",45.1649512591,-123.1837070024,,Yamhill,Oregon,United States,Oregon,Lupines,Lupinus,,"McMinnville, SE Burns Rd",1,net,Mol,116,"",""
12652546,854908,"Multnomah County, US-OR, US",45.54362742,-122.75076035,,Multnomah,Oregon,United States,Oregon,Chives,Allium schoenoprasum,,7144 NW Thompson Road,1,net,ENR,9,,
12652966,854908,"6901-7201 NW Thompson Rd, Portland, OR 97229, USA",45.54354751,-122.75080216,,Multnomah,Oregon,United States,Oregon,Chives,Allium schoenoprasum,,7144 NW Thompson Road,1,net,ENR,10,,
12652973,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1715961092,-123.1845234256,,Yamhill,Oregon,United States,Oregon,trailing blackberry,Rubus ursinus,,"McMinnville, O'Loughlin Farms",3,net,Mol,117,"",""
12653467,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1719523811,-123.181967874,,Yamhill,Oregon,United States,Oregon,Field Mustard,Brassica rapa,,"McMinnville, O'Loughlin Farms",2,net,Mol,118,"",""
12653800,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1724794277,-123.1821687926,,Yamhill,Oregon,United States,Oregon,Rough Popcorn-Flower,Plagiobothrys figuratus,,"McMinnville, O'Loughlin Farms",5,net,Mol,119,"",""
12654686,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1829323628,-123.1747328676,,Yamhill,Oregon,United States,Oregon,Trailing Blackberry,Rubus ursinus,,"McMinnville, O'Loughlin Farms",5,net,Mol,120,"",""
12654959,792468,"12125 SE Burns Rd, McMinnville, OR, US",45.1752875214,-123.1828390986,,Yamhill,Oregon,United States,Oregon,Common Cowparsnip,Heracleum maximum,,"McMinnville, O'Loughlin Farms",5,net,Mol,121,"",""
12662359,429964,"Mosier Plateau Trail, Mosier, OR 97040, USA",45.68700865,-121.38520108,,Wasco,Oregon,United States,Oregon,,,,"",0,pan trap,apm,22,2018-05-17T14:30:00-07:00,2018-05-20T18:12:00-07:00
12663786,818691,"651–749 Clark St, Eugene, OR, US",44.0598603012,-123.1031883137,,Lane,Oregon,United States,Oregon,California poppy,Eschscholzia californica,,Madison and Clark,2,net,LD,16,"",""
12663837,841568,,,,,,,,,Pacific Ninebark,Physocarpus capitatus,,LOH yard,6,net,LOH,15,,
12664273,818691,"301 N Adams St, Eugene, OR, US",44.0635930561,-123.1056249329,,Lane,Oregon,United States,Oregon,common comfrey,Symphytum officinale,,near the River House,2,net,LD,17,"",""
12675453,793138,TFO,44.711555,-123.365924,,Benton,Oregon,United States,Oregon,Vetches,Vicia,,,1,net,PW,33,,
12675488,793138,TFO,44.711555,-123.365924,,Benton,Oregon,United States,Oregon,Wild Radish,Raphanus sativus,,,5,net,PW,34,,
12675507,793138,TFO,44.711555,-123.365924,,Benton,Oregon,United States,Oregon,"",,,,1,net,PW,35,,
12675562,793138,TFO,44.711555,-123.365924,,Benton,Oregon,United States,Oregon,"",,,,1,net,PW,36,,
12675614,793138,TFO,44.711555,-123.365924,,Benton,Oregon,United States,Oregon,"",,,,32,pan trap,PW,37,2018-05-12 14:45,2018-05-13 12:15
12675634,793138,TFO,44.711555,-123.365924,,Benton,Oregon,United States,Oregon,"",,,,3,vane trap,PW,38,,
12675681,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,grass,,,,1,net,PW,39,,
12675732,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Camas,Camassia,,,2,net,PW,40,,
12675802,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Evergreen Huckleberry,Vaccinium ovatum,,,1,net,PW,41,,
12675869,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Candy Flower,Claytonia sibirica,,,1,net,PW,42,,
12676009,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Ternate Desert-Parsley,Lomatium triternatum,,,1,net,PW,43,,
12676880,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Oxeye Daisy,Leucanthemum vulgare,,,1,net,PW,44,,
12676901,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Common Dandelion,Taraxacum officinale,,,1,net,PW,45,,
12684065,808137,"Independence, OR  97351, Independence, OR, US",44.7320865468,-123.1510476397,,Polk,Oregon,United States,Oregon,,Raphanus sativus,,"",7,net,RM,8,21 May 2018 11:41:36 -0700,""
12684388,175529,"Independence, OR  97351, Independence, OR, US",44.7330939677,-123.1508028881,,Polk,Oregon,United States,Oregon,Wild Radish,Raphanus sativus,,"",6,net,JLP,34,"",""
12684995,808137,"Independence, OR  97351, Independence, OR, US",44.7338268813,-123.1492335444,,Polk,Oregon,United States,Oregon,Pacific ninebark,Physocarpus capitatus,,"",6,net,RM,9,"",""
12712347,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338657185,-123.373001917,,Yamhill,Oregon,United States,Oregon,"chicories, dandelions, and allies",Hypochaeris radicata,,"McMinnville, Gopher Valley",14,net,Mol,122,"",""
12712562,792468,"Oregon, US",45.1446987072,-123.2667320616,,Yamhill,Oregon,United States,Oregon,Riverbank Lupine,Lupinus rivularis,,"McMinnville, Gopher Valley",1,net,Dto,16,"",""
12712759,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1337055122,-123.3739012924,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,"McMinnvile, Gopher Valley",1,net,Dto,17,"",""
12712832,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1335216982,-123.3738473036,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,"McMinnville, Gopher Valley",7,net,Mol,123,"",""
12713008,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1337814231,-123.3741013705,,Yamhill,Oregon,United States,Oregon,Vetches,Vicia,,"McMinnville, Gopher Valley",1,net,Mol,124,"",""
12713102,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1342625404,-123.3740009834,,Yamhill,Oregon,United States,Oregon,Meadow Checker-mallow,Sidalcea campestris,,gvr blvd,1,net,jt,22,"",""
12713515,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1352024177,-123.3736531599,,Yamhill,Oregon,United States,Oregon,,Crepis capillaris,,"McMinnville, Gopher Valley",3,net,Dto,18,"",""
12714392,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1337040198,-123.3731768264,,Yamhill,Oregon,United States,Oregon,California poppy,Eschscholzia californica,,"McMinnville, Gopher Valley",8,net,Mol,125,"",""
12714446,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1337008733,-123.3732505699,,Yamhill,Oregon,United States,Oregon,California poppy,Eschscholzia californica,,"McMinnville, Gopher Valley",1,net,Dto,19,"",""
12714611,792468,"Oregon, US",45.0565604988,-123.2355121523,,Yamhill,Oregon,United States,Oregon,Riverbank Lupine,Lupinus rivularis,,"McMinnville, Gopher Valley",5,net,Mol,126,"",""
12714878,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338818577,-123.3730590143,,Yamhill,Oregon,United States,Oregon,Snow-in-Summer,Cerastium tomentosum,,"McMinnville, Gopher Valley",2,net,Dto,20,"",""
12715285,792468,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1337868195,-123.3728709333,,Yamhill,Oregon,United States,Oregon,Ookow,Dichelostemma congestum,,"McMinnville, Gopher Valley",1,net,Mol,127,"",""
12718054,792468,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3886212401,-123.2639213852,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,"Yamhill, Turner Creek",3,net,Mol,128,"",""
12718124,831425,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3884768626,-123.2639031765,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,"Yamhill, turner creek",3,net,Pef,4,"",""
12718527,792468,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3885423176,-123.2640052664,,Yamhill,Oregon,United States,Oregon,Oregon sunshine,Eriophyllum lanatum integrifolium,,"Yamhill, Turner Creek",2,net,Mol,129,"",""
12718533,831425,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.388385458,-123.2640767657,,Yamhill,Oregon,United States,Oregon,Common Woolly Sunflower,Eriophyllum lanatum,,"Yamhill,turner creek",4,net,Pef,5,"",""
12718715,792468,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3884980985,-123.2640752735,,Yamhill,Oregon,United States,Oregon,Snow-in-summer,Cerastium tomentosum,,"Yamhill, Turner Creek",1,net,Mol,130,"",""
12718930,818691,"Skinner Butte Park, Eugene, OR, US",44.059356046,-123.0959847384,,Lane,Oregon,United States,Oregon,Candy Flower,Claytonia sibirica,,Skinner’s Butte,6,net,LD,18,"",""
12719063,792468,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.38854989,-123.2640318796,,Yamhill,Oregon,United States,Oregon,Stonecrops,Sedum,,"Yamhill, Turner Creek",4,net,Mol,131,"",""
12719507,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1343310625,-123.3718442359,,Yamhill,Oregon,United States,Oregon,,Claytonia,,gvr e hill,1,net,jt,23,"",""
12719517,792468,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3887082207,-123.2644048098,,Yamhill,Oregon,United States,Oregon,onions,Allium,,"Yamhill, Turner Creek",2,net,Mol,132,"",""
12719557,818691,"Skinner Butte Park, Eugene, OR, US",44.0592271742,-123.0943824538,,Lane,Oregon,United States,Oregon,Pacific Waterleaf,Hydrophyllum tenuipes,,Skinner’s Butte,6,net,LD,19,"",""
12719604,831425,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3887764737,-123.2643592359,,Yamhill,Oregon,United States,Oregon,Allium cultivar,Allium,,"Yamhill, turner creek",1,net,Pef,6,"",""
12719843,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1343360078,-123.371996116,,Yamhill,Oregon,United States,Oregon,common cowparsnip,Heracleum maximum,,gvr e hill,1,net,jt,24,"",""
12720324,831425,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3887797427,-123.2644663566,,Yamhill,Oregon,United States,Oregon,,Erysimum,,"Yamhill, turner creek",1,net,Pef,7,"",""
12720381,792468,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3887317615,-123.2644787903,,Yamhill,Oregon,United States,Oregon,Verbena Family,Verbenaceae,,"Yamhill, Turmer Creek",1,net,Mol,133,"",""
12720497,858490,"410-434 SE 9th St, Madras, OR 97741, USA",44.63029236,-121.12563385,,Jefferson,Oregon,United States,Oregon,,,,"Madras, 434 SE 9th, front yard",0,nest block,hw,block 134,2018/05/14 9:36 PM UTC,
12720762,831425,"23790 NW Turner Creek Rd, Yamhill, OR, US",45.3887972609,-123.2645080147,,Yamhill,Oregon,United States,Oregon,,Heuchera,,"Yamhill, turner creek",1,net,PEF,8,"",""
12720792,858490,"850 NW Dogwood Ln, Madras, OR 97741, USA",44.6803137,-121.14994858,,Jefferson,Oregon,United States,Oregon,,,,COARC garden,0,nest block,hw,block 11,2018-05-08T14:13:00-07:00,
12721138,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1340002288,-123.3723602259,,Yamhill,Oregon,United States,Oregon,Pussy-ears,Calochortus tolmiei,,gvr e hill,2,net,jt,25,"",""
12721547,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338493964,-123.3725276125,,Yamhill,Oregon,United States,Oregon,Ookow,Dichelostemma congestum,,gvr e hill,1,net,jt,26,"",""
12723453,816767,"Oregon, US",45.0571887155,-123.3414831847,,Yamhill,Oregon,United States,Oregon,Riverbank Lupine,Lupinus rivularis,,yard,1,net,jt,21,"",""
12724936,858490,"850 NW Dogwood Ln, Madras, OR 97741, USA",44.68037116,-121.14989303,,Jefferson,Oregon,United States,Oregon,"",,,COARC Garden,0,nest block,hw,nesting tube Bend hw,2018-05-08T14:17:00-07:00,
12727027,792468,"Evergreen Aviation & Space Museum, McMinnville, OR, US",45.2041390316,-123.1452399203,,Yamhill,Oregon,United States,Oregon,Common Daisy,Bellis perennis,,"McMinnville, Evergreen Space Museum",1,net,Mol,134,"",""
12727100,792468,"Evergreen Aviation & Space Museum, McMinnville, OR, US",45.20488209,-123.1444387603,,Yamhill,Oregon,United States,Oregon,white clover,Trifolium repens,,"McMinnville, Evergreen Space Museum",2,net,Mol,135,"",""
12729757,384451,"Oregon, Scappoose, Community Center Garden",45.74953,-122.880649,,Columbia,Oregon,United States,Oregon,Flowering Bok Choy,,,"Oregon, Scappoose, Community center Garden",3,net,DRB,13,,
12729845,384451,"Oregon, Scappoose, Community Center Garden",45.749503,-122.880446,,Columbia,Oregon,United States,Oregon,California poppy,Eschscholzia californica,,"Oregon, Scappoose, Community center Garden",2,net,DRB,14,,
12729945,384451,"Oregon, Scappoose, Community Center Garden",45.749458,-122.880453,,Columbia,Oregon,United States,Oregon,Bee skimming soil,,,"Oregon, Scappoose, Community center Garden",1,net,DRB,15,,
12730179,384451,"Columbia County, US-OR, US",45.864646,-122.818721,,Columbia,Oregon,United States,Oregon,shortspur seablush,Plectritis congesta congesta,,"Oregon, St. Helens, OSU Extension",1,net,DRB,16,,
12737363,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Candy Flower,Claytonia sibirica,,,1,net,PW,46,,
12737391,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Oregon Lupine,Lupinus oreganus,,,2,net,PW,47,,
12737427,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Pacific Sanicle,Sanicula crassicaulis,,,1,net,PW,48,,
